bibi, masculine
bibliobus, masculine
bic, masculine
bicâblage, masculine
bicaméralisme, masculine
bicamérisme, masculine
bicarbonate, masculine
bicarbure, masculine
biceps, masculine
bichelamar, masculine
bichlamar, masculine
bichlorure, masculine
bichof, masculine
bichon, masculine
bichonnage, masculine
bickford, masculine
bicoquet, masculine
bicorne, masculine
bicot, masculine
biculturalisme, masculine
bidart, masculine
bident, masculine
bidou, masculine
bidouillage, masculine
bief, masculine
bienvenu, masculine
bienvenutage, masculine
bierstub, masculine
bièvre, masculine
bif, masculine
biface, masculine
biff, masculine
biffage, masculine
biffeton, masculine
hauteur, feminine
hawaï, feminine
haydée, feminine
hécatombe, feminine
hédonophobie, feminine
hégémonie, feminine
hélène, feminine
hélice, feminine
héliopause, feminine
héloïse, feminine
helsinki, feminine
hématologie, feminine
hématophobie, feminine
hématopoïèse, feminine
hématurie, feminine
hémicellulose, feminine
hémisomatectomie, feminine
hémodynamique, feminine
hémoglobinopathie, feminine
hémoglobinurie, feminine
hémolyse, feminine
hémophilie, feminine
hémoptysie, feminine
hémorroïdes, feminine
henriette, feminine
héparine, feminine
hépatectomie, feminine
hépatite, feminine
hépatosplénomégalie, feminine
hépatotoxicité, feminine
heptarchie, feminine
heptode, feminine
héraldique, feminine
herbe, feminine
herboristerie, feminine
herculanum, masculine
hérédité, feminine
hérésie, feminine
hermine, feminine
herminette, feminine
héroïne, feminine
héroïnomanie, feminine
herpétophobie, feminine
herse, feminine
herzégovine, feminine
hésitation, feminine
hesse, feminine
hessienne, feminine
hétérochromatine, feminine
hétérodontie, feminine
hétérodoxie, feminine
hétérogamie, feminine
hétéronomie, feminine
hétérophorie, feminine
hétéroprotéine, feminine
hétérosexualité, feminine
hétérosis, feminine
hétérothallie, feminine
hétérotopie, feminine
hétérotrophie, feminine
hêtraie, feminine
heuristique, feminine
hexakosioihexekontahexaphobie, feminine
hexokinase, feminine
hibernation, feminine
hideur, feminine
hiérogamie, feminine
hiérosolymitaine, feminine
hijra, masculine
hindutva, feminine
hippologie, feminine
histologie, feminine
histone, feminine
histopathologie, feminine
historienne, feminine
historiette, feminine
hodophobie, feminine
hollandaise, feminine
hollande, feminine
homélie, feminine
homéostasie, feminine
homichlophobie, feminine
homilétique, feminine
hominidé, masculine
homogamie, feminine
homonymie, feminine
homophobie, feminine
homophonie, feminine
homosexualité, feminine
homozygote, masculine
hongrie, feminine
hongroise, feminine
honorine, feminine
horde, feminine
horméphobie, feminine
horreur, feminine
hortense, feminine
horticultrice, feminine
horticulture, feminine
hospitalisation, feminine
hostie, feminine
hôtesse, feminine
hotte, feminine
houe, feminine
houille, feminine
houle, masculine
houlette, feminine
huguette, feminine
huitre, feminine
huître, feminine
humeur, feminine
humilité, feminine
huppe, feminine
hybristophilie, feminine
hydratation, feminine
hydraulique, feminine
hydre, feminine
hydrobiologie, feminine
hydrocèle, feminine
hydrocéphale, masculine
hydrocéphalie, feminine
hydrodynamique, feminine
hydroélectricité, feminine
hydrogénation, feminine
hydrogéologie, feminine
hydrologie, feminine
hydrolyse, feminine
hydrométrie, feminine
hydrophyte, masculine
hydroquinone, feminine
hydrosphère, feminine
hydrostatique, feminine
hydrotechnique, feminine
hydrothérapie, feminine
cade, masculine
cadène, feminine
cadenette, feminine
cadienne, feminine
cadière, feminine
cadjinne, feminine
cadmie, feminine
cadreuse, feminine
caducité, feminine
caduque, feminine
cæcile, feminine
cæcilie, feminine
caecum, feminine
caennaise, feminine
cæsarée, feminine
caféicultrice, feminine
caféiculture, feminine
hydroxylamine, feminine
hydroxylation, feminine
hygrophobie, feminine
hylophobie, feminine
hyménoplastie, feminine
hypégiaphobie, feminine
hyperacidité, feminine
hyperactivité, feminine
hyperalgésie, feminine
caféteria, feminine
cafétéria, feminine
caféterie, feminine
cafétérie, feminine
cagarelle, feminine
cagette, feminine
cagliaritaine, feminine
cagna, feminine
cagnotte, feminine
cagoterie, feminine
cagouille, feminine
cagoularde, feminine
cahba, feminine
cahute, feminine
cahutte, feminine
caïdat, feminine
caiète, feminine
caillera, feminine
caillette, feminine
caissette, feminine
cajolerie, feminine
calabasse, feminine
calade, feminine
calaisienne, feminine
calamine, feminine
calanque, feminine
calcédoine, feminine
calcéolaire, feminine
calcination, feminine
calcineurine, feminine
calcite, feminine
calciurie, feminine
calculabilité, feminine
calcutta, feminine
calebasse, feminine
caléfaction, feminine
calenda, feminine
calende, feminine
calendule, feminine
calenduline, feminine
câlinerie, feminine
calinotade, feminine
câlinothérapie, feminine
calisthénie, feminine
calixthe, feminine
calla, masculine
callosité, feminine
callune, feminine
calorimètre, feminine
calotte, feminine
caloyère, feminine
cam, masculine
camarde, feminine
camarine, feminine
camboricienne, feminine
cambrésine, feminine
cambrousse, feminine
cambrure, feminine
cambuse, feminine
camélée, feminine
cameline, feminine
camelle, feminine
camérawoman, feminine
camériste, feminine
camionneuse, feminine
camisole, feminine
camorra, feminine
camphorée, feminine
camphorine, feminine
camptothécine, feminine
campurgne, feminine
can, feminine
canaillerie, feminine
forestier, masculine
foret, masculine
forint, masculine
formalisme, masculine
formateur, masculine
formatrice, feminine
formulaire, masculine
fort, masculine
fossé, masculine
fossile, masculine
fossoyeur, masculine
fouet, masculine
fouillis, masculine
foulard, masculine
four, masculine
fourmilier, masculine
fourneau, masculine
fourrage, masculine
fourreau, masculine
fourreur, masculine
foutre, masculine
foyer, masculine
frais, masculine
fraisier, masculine
framboisier, masculine
franc, masculine
franchisage, masculine
francis, masculine
franciscain, masculine
franck, masculine
françois, masculine
frangin, masculine
canamelle, feminine
canardière, feminine
canasta, feminine
cancaneuse, feminine
cancérisation, feminine
canche, feminine
candidate, feminine
canelle, feminine
canepetière, feminine
canéphore, feminine
cange, feminine
cangue, feminine
frank, masculine
fratricide, masculine
frédéric, masculine
freemium, masculine
freinage, masculine
frelon, masculine
frémissement, masculine
frêne, masculine
fric, masculine
frigidaire, masculine
frigo, masculine
frimaire, masculine
frioulan, masculine
frison, masculine
frisson, masculine
froissement, masculine
froment, masculine
froncement, masculine
frondeur, masculine
fronton, masculine
frottement, masculine
froussard, masculine
fructidor, masculine
fructivorisme, masculine
fructose, masculine
fruit, masculine
fruitarien, masculine
fruitarisme, masculine
fucus, masculine
fuel, masculine
fugitif, masculine
fumeur, masculine
fumier, masculine
fumoir, masculine
funiculaire, masculine
furet, masculine
furieux, masculine
furoncle, masculine
fuseau, masculine
fuselage, masculine
fusible, masculine
fusil, masculine
fusionnement, masculine
fustet, masculine
futur, masculine
futurisme, masculine
fuyard, masculine
gabarit, masculine
gabriel, masculine
gâchis, masculine
gadolinium, masculine
gaël, masculine
gaétan, masculine
gaëtan, masculine
gagaouze, masculine
gage, masculine
gagnant, masculine
gaijin, masculine
gaillard, masculine
gain, masculine
galanga, masculine
galant, masculine
galère, feminine
galette, feminine
galicien, masculine
galiot, masculine
gallicisme, masculine
gallium, masculine
gallois, masculine
gallon, masculine
galon, masculine
galopin, masculine
galvanomètre, masculine
gambit, masculine
gamète, masculine
gamétophyte, masculine
gange, masculine
ganglion, masculine
garant, masculine
gardien, masculine
gardon, masculine
gargamel, masculine
gargantua, masculine
gargarisme, masculine
gargouillement, masculine
garnement, masculine
garrot, masculine
garuda, masculine
garum, masculine
gascon, masculine
gaspacho, masculine
gaspard, masculine
gaston, masculine
gaucher, masculine
gaufrier, masculine
gaulois, masculine
gaz, masculine
gazaoui, masculine
gazébo, masculine
biffin, masculine
bifröst, masculine
biftèque, masculine
bifton, masculine
big, masculine
bigaradier, masculine
bigarreau, masculine
bigbang, masculine
bigle, masculine
bigntz, masculine
bigo, masculine
bigophone, masculine
gazoduc, masculine
gazole, masculine
gazouillement, masculine
geai, masculine
géant, masculine
gecko, masculine
gekko, masculine
gémeaux, masculine
gémissement, masculine
bigorneau, masculine
bigotisme, masculine
bigotphone, masculine
bigouden, masculine
bigre, masculine
bihebdomadaire, masculine
bihoreau, masculine
biker, masculine
bikeur, masculine
bilame, masculine
bilatérien, masculine
bilboquet, masculine
bill, masculine
billon, masculine
billonnage, masculine
biloute, masculine
bimbelot, masculine
bimestre, masculine
bimillénaire, masculine
binage, masculine
binaire, masculine
binard, masculine
bindslev, masculine
binedama, masculine
bineur, masculine
bingo, masculine
binoclard, masculine
binocle, masculine
binot, masculine
binz, masculine
biocapteur, masculine
biodéchet, masculine
biodémographie, masculine
biodiésel, masculine
bioflavonoïde, masculine
biogaz, masculine
bioindicateur, masculine
biologue, masculine
biomagnétisme, masculine
biomarquer, masculine
biomatériau, masculine
biomédicament, masculine
biomimétisme, masculine
biomorphisme, masculine
biopellicule, masculine
biopic, masculine
bioplastique, masculine
bioprogramme, masculine
biorécepteur, masculine
biorévélateur, masculine
bioscope, masculine
biostatisticien, masculine
biostrome, masculine
biosystème, masculine
biot, masculine
bioterrorisme, masculine
bioterroriste, masculine
bip, masculine
bipartisme, masculine
bipède, masculine
bipeur, masculine
bipied, masculine
bipm, masculine
biquet, masculine
birapport, masculine
birbe, masculine
birdie, masculine
biréacteur, masculine
birr, masculine
bis, masculine
biscaïen, masculine
biscayen, masculine
bischof, masculine
biscôme, masculine
biscotin, masculine
biscotto, masculine
biscottos, masculine
biscuitier, masculine
biseau, masculine
biseautage, masculine
biset, masculine
bishnoï, masculine
bismuthine, masculine
bisontin, masculine
bisphénol, masculine
bispirituel, masculine
bisquain, masculine
bissac, masculine
bissel, masculine
bissexte, masculine
bisteu, masculine
bistrage, masculine
bistre, masculine
bistrotier, masculine
bisulfure, masculine
bitcoin, masculine
bitcoineur, masculine
biterrois, masculine
bitord, masculine
bitumage, masculine
bitumier, masculine
bivalve, masculine
bivouac, masculine
bizou, masculine
bizut, masculine
hyperammoniémie, feminine
hyperbole, feminine
hypercholestérolémie, feminine
hypergamie, feminine
hyperglycémie, feminine
hyperhidrose, feminine
hyperinflation, feminine
hyperlipémie, feminine
hypermétropie, feminine
hyperréaliste, masculine
hyperréalité, feminine
hypersensibilité, feminine
hypersexualité, feminine
hypersomnie, feminine
hypertension, feminine
hypertextualité, feminine
hyperthermie, feminine
hyperthyroïdie, feminine
hypertrophie, feminine
hyperuricémie, feminine
hypervitaminose, feminine
hypnophobie, feminine
hypoacousie, feminine
hypocalcémie, feminine
hypocondriaque, masculine
hypocondrie, feminine
hypocrétine, feminine
hypocrisie, feminine
hypoglycémie, feminine
hypomanie, feminine
hyponatrémie, feminine
hypophyse, feminine
hyporéflexie, feminine
hypoténuse, feminine
hypothèque, feminine
hypothèse, feminine
hypothyroïdie, feminine
hypoxanthine, feminine
hypoxie, feminine
hysope, feminine
hystérectomie, feminine
hystérésis, masculine
hystérie, feminine
ibiza, feminine
ichtyologie, feminine
ichtyophthiriose, feminine
iconographie, feminine
idarubicine, feminine
idéalité, feminine
identification, feminine
idéographie, feminine
idiopathie, feminine
idiosyncrasie, masculine
idolâtrie, feminine
idole, feminine
idylle, feminine
iekaterinbourg, masculine
igname, feminine
ignominie, feminine
ignorance, feminine
ile, feminine
iléostomie, feminine
illégalité, feminine
illustratrice, feminine
imagination, feminine
imago, feminine
imbécile, masculine
imbibition, feminine
immanence, feminine
immatérialité, feminine
immatriculation, feminine
immaturité, feminine
immigrante, feminine
immigration, feminine
immigrée, feminine
imminence, feminine
immobilisation, feminine
immoralité, feminine
immortalité, feminine
immunité, feminine
immunologie, feminine
immunopathologie, feminine
immunosuppression, feminine
immunothérapie, feminine
impactite, feminine
impanation, feminine
impartialité, feminine
impasse, feminine
impatience, feminine
impédance, feminine
impératrice, feminine
impérialiste, masculine
impertinence, feminine
imperturbabilité, feminine
impétuosité, feminine
implication, feminine
impolitesse, feminine
importation, feminine
imposition, feminine
impotence, feminine
imprécision, feminine
impression, feminine
imprévisibilité, feminine
imprévoyance, feminine
imprimante, feminine
imprimerie, feminine
improductivité, feminine
impudeur, feminine
impulsion, feminine
inactivation, feminine
inactivité, feminine
inadvertance, feminine
inattention, feminine
inauguration, feminine
inauthenticité, feminine
incantation, feminine
incarnation, feminine
incartade, feminine
incertitude, feminine
incision, feminine
incitation, feminine
inclinaison, feminine
incohérence, feminine
incombustibilité, feminine
incompatibilité, feminine
incompétence, feminine
inconnue, feminine
inconscience, feminine
incontinence, feminine
incorporation, feminine
incorrection, feminine
incrédulité, feminine
incroyance, feminine
incroyante, feminine
incurie, feminine
incursion, feminine
inde, feminine
indemnisation, feminine
indemnité, feminine
indéterministe, masculine
indexation, feminine
canique, feminine
canitie, feminine
cannamelle, feminine
cannelure, feminine
cannette, feminine
canneuse, feminine
cannibalisation, feminine
cannoise, feminine
cannonière, feminine
canonicité, feminine
canonnade, feminine
canonnière, feminine
canope, masculine
canopée, feminine
canotière, feminine
cantate, feminine
cantautrice, feminine
cantharide, feminine
cantharidine, feminine
cantillation, feminine
cantinière, feminine
cantoche, feminine
cantonade, feminine
cantonaise, feminine
cantonnière, feminine
canule, feminine
canuse, feminine
canzone, feminine
cao, feminine
caouanne, feminine
capeline, feminine
capernaüm, feminine
capésienne, feminine
capillarite, feminine
capillarité, feminine
capillicultrice, feminine
capilliculture, feminine
capilotade, feminine
capitainerie, feminine
capitation, feminine
capnie, feminine
caponnière, feminine
capoue, feminine
câpre, masculine
câpresse, feminine
capriole, feminine
capsaïsine, feminine
capse, feminine
capside, feminine
gendre, masculine
gène, masculine
générateur, masculine
générique, masculine
genêt, masculine
généticien, masculine
genevois, masculine
genévrier, masculine
gengoult, masculine
génie, masculine
genièvre, masculine
géniteur, masculine
génitif, masculine
génocide, masculine
génois, masculine
génome, masculine
génotype, masculine
géocentrisme, masculine
géodésien, masculine
géoglyphe, masculine
géographique, masculine
geôlier, masculine
géophysicien, masculine
géopolymère, masculine
georges, masculine
géorgien, masculine
captation, feminine
captatrice, feminine
capture, feminine
capverdienne, feminine
caq, feminine
caque, feminine
carabinière, feminine
carabistouille, feminine
caracole, feminine
caractérisation, feminine
caraïbes, feminine
caralp, masculine
carambole, feminine
carambouille, feminine
caravanière, feminine
carbochimie, feminine
carbochloration, feminine
carboglace, feminine
carbonatation, feminine
carbonisation, feminine
carbonitruration, feminine
carbonnade, feminine
carboréduction, feminine
carboxyhémoglobine, feminine
carboxylase, feminine
carboxyméthylcellulose, feminine
carcinogénèse, feminine
cardabelle, feminine
cardamine, feminine
carde, feminine
cardère, feminine
cardeuse, feminine
cardia, feminine
cardialgie, feminine
cardinalité, feminine
cardiographie, feminine
cardioïde, feminine
cardiopathie, feminine
cardiotomie, feminine
cardite, feminine
cardoncelle, feminine
cardousse, feminine
careiche, feminine
carélie, feminine
carène, feminine
gérald, masculine
géranium, feminine
gérant, masculine
gérard, masculine
gerfaut, masculine
germain, masculine
germanisme, masculine
germanium, masculine
germe, masculine
germinal, masculine
gérôme, masculine
gérondif, masculine
gervais, masculine
gestapo, masculine
geste, feminine
ghana, masculine
ghassoul, masculine
ghetto, masculine
ghislain, masculine
gibier, masculine
gibraltar, masculine
gigabyte, masculine
gigantisme, masculine
gilbert, masculine
gilet, masculine
gilles, masculine
gin, masculine
gingembre, masculine
gingérol, masculine
ginseng, masculine
girofle, masculine
giroflier, masculine
girondin, masculine
gitan, masculine
givre, masculine
glacier, masculine
glaçon, masculine
gladiateur, masculine
glaïeul, masculine
gland, masculine
glissement, masculine
globe, masculine
gloussement, masculine
glouton, masculine
gloxinia, masculine
glucagon, masculine
glucide, masculine
glucomètre, masculine
glucose, masculine
glume, feminine
glutamate, masculine
glutathion, masculine
glycéride, masculine
glycérius, masculine
glycérol, masculine
glycogène, masculine
glycomètre, masculine
cargèse, feminine
cariatide, feminine
carin, feminine
carina, feminine
carling, masculine
carlingue, feminine
carmagnole, feminine
carmélite, feminine
carnavaleuse, feminine
carnification, feminine
carnivorie, feminine
carolane, feminine
carolanne, feminine
carolines, feminine
caronade, feminine
caroncule, feminine
carotide, feminine
glycosaminoglycane, masculine
gnangnan, masculine
gnome, masculine
gnosticisme, masculine
gnou, masculine
gobelet, masculine
godefroy, masculine
godzilla, masculine
goéland, masculine
golf, masculine
golfe, masculine
goliath, masculine
gombo, masculine
gommage, masculine
gondolier, masculine
gonflement, masculine
goret, masculine
gosier, masculine
goudjarati, masculine
gouffre, masculine
goujon, masculine
goulag, masculine
goulot, masculine
goupillon, masculine
gourdin, masculine
gourmand, masculine
goût, masculine
gouter, masculine
goûter, masculine
gouvernail, masculine
gouverneur, masculine
gradient, masculine
graffeur, masculine
graffiteur, masculine
grain, masculine
graissage, masculine
grammairien, masculine
gramme, masculine
gramophone, masculine
granit, masculine
granulocyte, masculine
bizuth, masculine
blabla, masculine
blablabla, masculine
blackboulage, masculine
blagnac, masculine
blaignac, masculine
blair, masculine
blairisme, masculine
blanchet, masculine
blanchiment, masculine
blanchissant, masculine
blanchissement, masculine
blanchisseur, masculine
blanchon, masculine
blanco, masculine
blanquisme, masculine
blase, masculine
blasement, masculine
blasonnement, masculine
blasphémateur, masculine
blaste, masculine
blastème, masculine
blastocyste, masculine
blastoderme, masculine
blastodisque, masculine
blastome, masculine
blastomère, masculine
blastopore, masculine
blatèrement, masculine
blazer, masculine
bleausard, masculine
bled, masculine
blédard, masculine
blème, masculine
blêmissement, masculine
blende, masculine
blèsement, masculine
blésement, masculine
blessé, masculine
blettissement, masculine
bleuets, masculine
bleuissement, masculine
bliaud, masculine
bliaut, masculine
blindage, masculine
blindé, masculine
blini, masculine
blister, masculine
blob, masculine
blockbuster, masculine
blockhaus, masculine
bloggeur, masculine
blois, masculine
blondinet, masculine
bloomer, masculine
bloqueur, masculine
bluejean, masculine
bluffeur, masculine
blush, masculine
blutage, masculine
blutoir, masculine
bob, masculine
bobard, masculine
bobeur, masculine
bobigny, masculine
bobinage, masculine
bobineur, masculine
bobinoir, masculine
boc, masculine
bocage, masculine
bocard, masculine
bock, masculine
bodybuilding, masculine
boeuf, masculine
bog, masculine
bogatyr, masculine
bogey, masculine
bogie, masculine
bogoss, masculine
boguet, masculine
boguey, masculine
bohémien, masculine
bohémium, masculine
boïar, masculine
boiler, masculine
boisé, masculine
boisement, masculine
boisselier, masculine
boissezon, masculine
boiteux, masculine
boitier, masculine
boîtier, masculine
bokmål, masculine
boko, masculine
bolchevisme, masculine
bolchévisme, masculine
boléro, masculine
bolet, masculine
indigence, feminine
indigestion, feminine
indignation, feminine
indignité, feminine
indiscrétion, feminine
indisposition, feminine
indivisibilité, feminine
indochine, feminine
indocilité, feminine
indolence, feminine
indologie, feminine
indologue, masculine
indométacine, feminine
indonésie, feminine
indonésienne, feminine
induction, feminine
indulgence, feminine
industrie, feminine
ineffectivité, feminine
inefficacité, feminine
inégalité, feminine
inéluctabilité, feminine
inertie, feminine
inès, feminine
inévitabilité, feminine
inexistence, feminine
infaisabilité, feminine
infanterie, feminine
infanticide, masculine
infiltration, feminine
infinité, feminine
infirmerie, feminine
infirmière, feminine
infirmité, feminine
inflation, feminine
infliction, feminine
inflorescence, feminine
influenza, masculine
infolettre, feminine
informateur, masculine
informaticien, masculine
informatique, feminine
informatisation, feminine
informatrice, feminine
infraction, feminine
infrastructure, feminine
infroissabilité, feminine
infusion, feminine
ingénierie, feminine
ingénuité, feminine
ingérence, feminine
ingestion, feminine
ingrate, feminine
ingratitude, feminine
ingrid, feminine
inhabileté, feminine
inhalation, feminine
inintelligence, feminine
injonction, feminine
injure, feminine
innocuité, feminine
inondation, feminine
inosine, feminine
inquiétude, feminine
insatisfaction, feminine
inscription, feminine
insécurité, feminine
insémination, feminine
insensibilité, feminine
insignifiance, feminine
insincérité, feminine
insinuation, feminine
insolvabilité, feminine
insomnie, feminine
insoumission, feminine
inspection, feminine
inspiration, feminine
instabilité, feminine
installation, feminine
instauration, feminine
institution, feminine
institutrice, feminine
instruction, feminine
insuffisance, feminine
insuline, feminine
insulinorésistance, feminine
insulte, feminine
insurrection, feminine
intégrale, feminine
intégralité, feminine
intégrase, feminine
intégration, feminine
intégrité, feminine
intellectualisation, feminine
intemporalité, feminine
intention, feminine
interaction, feminine
intercession, feminine
interdépendance, feminine
interdiction, feminine
interdisciplinarité, feminine
interjection, feminine
interleukine, feminine
interlingua, feminine
intermittence, feminine
interpolation, feminine
intersexualité, feminine
intimidation, feminine
intimité, feminine
intolérance, feminine
intonation, feminine
intoxication, feminine
intrépidité, feminine
intrigue, feminine
introjection, feminine
intrusion, feminine
intuition, feminine
inuline, feminine
invalidité, feminine
invective, feminine
invention, feminine
invertase, feminine
invisibilité, feminine
invitation, feminine
invocation, feminine
ionisation, feminine
ionone, masculine
ionosphère, feminine
irakienne, feminine
iranienne, feminine
ire, feminine
irène, feminine
iridescence, feminine
irlandaise, feminine
irlande, feminine
ironie, feminine
irradiation, feminine
irrégularité, feminine
irréligion, feminine
irreligiosité, feminine
irritabilité, feminine
isabelle, feminine
isaure, feminine
ischémie, feminine
iseult, feminine
isis, feminine
islamisation, feminine
islamophobie, feminine
islandaise, feminine
islande, feminine
isolation, feminine
isolationniste, masculine
isotrétinoïne, feminine
israélienne, feminine
istrie, feminine
granulome, masculine
graphène, masculine
graphite, masculine
gratien, masculine
gratin, masculine
grattoir, masculine
gravier, masculine
grèbe, masculine
grec, masculine
gredin, masculine
greenwashing, masculine
greffier, masculine
grégoire, masculine
grégory, masculine
grelot, masculine
grenadier, masculine
grenadin, masculine
grenier, masculine
grès, masculine
gréviste, masculine
griffon, masculine
griffonnage, masculine
grigou, masculine
griko, masculine
grillage, masculine
grimpeur, masculine
grisou, masculine
grizzli, masculine
groenland, masculine
groenlandais, masculine
grognement, masculine
groin, masculine
grondement, masculine
gros, masculine
grotesque, masculine
carotteuse, feminine
carottière, feminine
carottine, feminine
caroube, feminine
carouge, masculine
carpette, feminine
carpocapse, feminine
carqueiranne, feminine
carraghénane, masculine
carre, feminine
carrée, feminine
carreleuse, feminine
carriole, feminine
groupeur, masculine
growler, masculine
gruau, masculine
grunge, masculine
guacamole, masculine
guadalquivir, masculine
guadeloupéen, masculine
guarana, masculine
guatemala, masculine
gué, masculine
guépard, masculine
guêpier, masculine
guérisseur, masculine
gueshour, masculine
guet, masculine
gueux, masculine
gui, masculine
guichet, masculine
guide, masculine
guignol, masculine
guillaume, masculine
guillemet, masculine
guinéen, masculine
gujarat, masculine
gujarati, masculine
guppy, masculine
gus, masculine
gustave, masculine
guy, masculine
guyana, masculine
gwenaël, masculine
gymnase, masculine
gynandromorphe, masculine
gynocentrisme, masculine
gynophore, masculine
gypaète, masculine
gypse, masculine
habacuc, masculine
habillement, masculine
habit, masculine
habitant, masculine
habitat, masculine
habitué, masculine
hachoir, masculine
hackathon, masculine
hacker, masculine
hadith, masculine
hafnium, masculine
haillon, masculine
haïtien, masculine
hâle, masculine
hall, masculine
hallucinogène, masculine
halogène, masculine
halophile, masculine
haltère, masculine
halva, masculine
hamac, masculine
hamamélis, masculine
hambourg, feminine
hambourgeois, masculine
carrossière, feminine
carterie, feminine
carthage, feminine
carthamine, feminine
cartilagéine, feminine
cartomancienne, feminine
cartonnerie, feminine
cartonnière, feminine
cartophilie, feminine
cartothèque, feminine
cartoucherie, feminine
cartouchière, feminine
caryatide, feminine
caryocinèse, feminine
caryogamie, feminine
caryologie, feminine
caryophylline, feminine
casablanca, feminine
casaque, feminine
casbah, feminine
cascarine, feminine
cascatelle, feminine
caséification, feminine
casemate, feminine
caspienne, feminine
casse, masculine
casserolade, feminine
casseuse, feminine
hamburger, masculine
hameçon, masculine
hammam, masculine
hamster, masculine
hamza, masculine
handball, masculine
handballeur, masculine
handicap, masculine
hangar, masculine
hanneton, masculine
hanovrien, masculine
happening, masculine
haratin, masculine
harceleur, masculine
hareng, masculine
harnais, masculine
harpon, masculine
harponneur, masculine
haschich, masculine
haschisch, masculine
hassium, masculine
haubert, masculine
haussier, masculine
hautbois, masculine
havre, masculine
hawaïen, masculine
hawaiien, masculine
hazaradjat, masculine
hazaristan, masculine
hébergement, masculine
hébreu, masculine
hectare, masculine
hectolitre, masculine
hédonisme, masculine
hélicoptère, masculine
héliocentrisme, masculine
héliographe, masculine
hélioscope, masculine
héliotrope, masculine
hélium, masculine
helsinkien, masculine
hémangiome, masculine
hémisphère, masculine
henné, masculine
henri, masculine
hentriacontane, masculine
heptagramme, masculine
heptamètre, masculine
heptane, masculine
heptathlon, masculine
heptose, masculine
cassie, feminine
cassini, masculine
cassinoïde, feminine
cassiopée, feminine
cassitérite, feminine
cassolette, feminine
cassonade, feminine
cassure, feminine
castagne, feminine
castagnette, feminine
castagnole, feminine
castagnoli, masculine
caste, feminine
cata, feminine
catabase, feminine
catacaustique, feminine
catachrèse, feminine
catadioptrique, feminine
cataire, feminine
catalane, feminine
catalepsie, feminine
catalpa, feminine
catane, feminine
cataphase, feminine
catatonie, feminine
catcheuse, feminine
catéchine, feminine
catécholamine, feminine
catégoricité, feminine
catelle, masculine
caténaire, feminine
caténation, feminine
catène, feminine
caténoïde, feminine
catharsis, feminine
cathèdre, feminine
catherinette, feminine
cathète, feminine
catilinaire, feminine
catin, masculine
catoptromancie, feminine
cattleya, feminine
cau, masculine
caucasienne, feminine
caucasologie, feminine
bolivar, masculine
bolivarianisme, masculine
bolivarisme, masculine
bollé, masculine
bolomètre, masculine
bolon, masculine
bolonais, masculine
bolos, masculine
bolosse, masculine
bombage, masculine
bombardon, masculine
héraut, masculine
herbivore, masculine
hérisson, masculine
héritage, masculine
héritier, masculine
causalité, feminine
causerie, feminine
causette, feminine
causeuse, feminine
causticité, feminine
cautèle, feminine
cautérisation, feminine
cavalaire, feminine
cavalcade, feminine
cavale, feminine
cavatine, feminine
caveirac, masculine
cavernite, feminine
caye, feminine
cazaux, masculine
cb, feminine
bombasin, masculine
bomber, masculine
bombyx, masculine
bon, masculine
bonbec, masculine
bondissement, masculine
bondon, masculine
bondou, masculine
bongare, masculine
bonifacio, masculine
boniment, masculine
bonimenteur, masculine
bonisme, masculine
bonneteau, masculine
bonneteur, masculine
bonnetier, masculine
bonnisme, masculine
bonobo, masculine
bonpas, masculine
bonrien, masculine
bonsaï, masculine
bonzaï, masculine
bonze, masculine
boo, masculine
bookmaker, masculine
boombox, masculine
boomer, masculine
bootlegger, masculine
boquériny, masculine
boqueteau, masculine
borasse, masculine
borchtch, masculine
bordeau, masculine
bordement, masculine
bordiguisme, masculine
bornage, masculine
bornéol, masculine
bornier, masculine
borohydrure, masculine
borosphérène, masculine
bortsch, masculine
borure, masculine
boscard, masculine
bosco, masculine
boscoyo, masculine
bosseur, masculine
bossoir, masculine
bot, masculine
botaniseur, masculine
botox, masculine
botteleur, masculine
bottier, masculine
bottillon, masculine
bottin, masculine
bou, masculine
bouallegue, masculine
bouana, masculine
boubou, masculine
bouboule, masculine
boucan, masculine
boucanage, masculine
boucanier, masculine
boucaque, masculine
boucaud, masculine
bouchage, masculine
bouchot, masculine
bouclage, masculine
bouctein, masculine
bouctouche, masculine
bouddha, masculine
boudoir, masculine
bouffeur, masculine
bouffi, masculine
bougainvillier, masculine
bougeoir, masculine
italienne, feminine
ithaque, feminine
ivresse, feminine
ivrognerie, feminine
jacinthe, feminine
jacqueline, feminine
jacquette, feminine
jade, masculine
jamaïcaine, feminine
jamaïque, feminine
jambe, feminine
janine, feminine
jante, feminine
japonaise, feminine
japoniste, masculine
jaquette, feminine
jarre, feminine
jarretière, feminine
jasmine, feminine
jatte, feminine
javanaise, feminine
javel, masculine
jeanne, feminine
jeannette, feminine
jeannine, feminine
jeannon, feminine
jeep, feminine
jennifer, feminine
jéromine, feminine
jersey, masculine
jérusalem, feminine
jessica, feminine
jetée, feminine
jeunesse, feminine
joaillerie, feminine
jobarderie, feminine
jocelyne, feminine
joëlle, feminine
jointure, feminine
jonglerie, feminine
jonque, feminine
jonquille, masculine
jordanie, feminine
jordanienne, feminine
josée, feminine
josèphe, feminine
joséphine, feminine
josette, feminine
josseline, feminine
joubarbe, feminine
